Name,Type,Latitude,Longitude,City,Country
casa kelly,home private,55.85675448091222,-4.258256053280727,glasgow,united kingdom
route 66 glasgow to east kilbride,bus line,55.852397,-4.252303,,united kingdom
glasgow central mosque,mosque,55.85197483556996,-4.251408576965332,glasgow,united kingdom
victoria bar,dive bar,55.85170943975564,-4.249767094378889,glasgow,united kingdom
al dente,italian restaurant,55.85241846437713,-4.250392610999332,,united kingdom
halls of residence,college residence hall,55.852096,-4.249857,glasgow,united kingdom
city of glasgow college - riverside,college academic building,55.851913107380305,-4.248806403380799,glasgow,united kingdom
glasgow life adelphi,coworking space,55.851594409779075,-4.2471395482286285,glasgow,united kingdom
the flat,home private,55.857262422384466,-4.243544717739007,glasgow,united kingdom
clyde arc,bridge,55.851929667180734,-4.244032502174377,glasgow,united kingdom
bank of scotland,bank,55.85206100117364,-4.244508359830725,glasgow,united kingdom
moffat st care home,home private,55.857262422384466,-4.243544717739007,,united kingdom
the world bagpipe championships,music venue,55.8524,-4.2416,glasgow,united kingdom
glasgow green,park,55.85195074576892,-4.2411088943481445,glasgow,united kingdom
great scottish run finish,event space,55.851796184246275,-4.239714916957457,,united kingdom
the doulton fountain,sculpture garden,55.851625531993214,-4.236280918121338,glasgow,united kingdom
inspire studios,general entertainment,55.851591528136176,-4.23617332970175,,united kingdom
glasgow bike shed,bike shop,55.852108,-4.235927,,united kingdom
the calton bar,bar,55.85177,-4.2342,glasgow,united kingdom
pauls,home private,55.85776850024469,-4.228836169869985,,united kingdom
mcgills 38,moving target,55.852801,-4.285104,,united kingdom
casa del cam and kev,home private,55.85573300301182,-4.287687078216173,glasgow,united kingdom
home sweet home,home private,55.85573300301182,-4.287687078216173,,united kingdom
casa del cam  shadow,home private,55.85573300301182,-4.287687078216173,glasgow,united kingdom
casa del cam  shadow,home private,55.85573300301182,-4.287687078216173,glasgow,united kingdom
city gym,gym,55.853053729345504,-4.283455412983544,glasgow,united kingdom
firstglasgow no 56,bus line,55.852905143005316,-4.284249928016876,glasgow,united kingdom
ka faraq gatris home,home private,55.85573300301182,-4.287687078216173,glasgow,united kingdom
portman motors,automotive shop,55.85291290283203,-4.282087326049805,,united kingdom
panda hut,chinese restaurant,55.85332384059617,-4.281213283538818,glasgow,united kingdom
mr clutch glasgow,automotive shop,55.852634,-4.281671,glasgow,united kingdom
aquatron,sporting goods shop,55.85271656513214,-4.280258417129517,glasgow,united kingdom
arran surgery,medical center,55.85294243282677,-4.279891630442759,glasgow,united kingdom
ailsa surgery,medical center,55.852501,-4.278691,glasgow,united kingdom
morplan,miscellaneous shop,55.85265536628003,-4.278616905212402,glasgow,united kingdom
coral reef,pet store,55.85291078931813,-4.278251018978826,,united kingdom
kabana,indian restaurant,55.85291136010797,-4.277262363908682,glasgow,united kingdom
flowerscene,flower shop,55.852499625569756,-4.277284270596326,glasgow,united kingdom
dulux decorator centre,hardware store,55.853204,-4.275543,,united kingdom
toolstation,hardware store,55.8531949025329,-4.275680127305523,,united kingdom
city electric factors,factory,55.853185188496965,-4.275972548840093,,united kingdom
edmunsons,,55.8530891,-4.2740087,,united kingdom
hirestation,,55.85331,-4.274273,,united kingdom
screwfix direct,hardware store,55.85309499482744,-4.273810386657715,glasgow,united kingdom
electricfix,miscellaneous shop,55.853101,-4.27303,glasgow,united kingdom
travelodge,hotel,55.85295045996337,-4.272415637969971,glasgow,united kingdom
travelodge glasgow paisley road,hotel,55.852614,-4.272028,,united kingdom
aileymill primary school,school,55.85288619995117,-4.272228240966797,,united kingdom
all saints primary school,school,55.85288619995117,-4.272228240966797,,united kingdom
my amazeballs home,home private,55.85624467479787,-4.272970174204185,glasgow,united kingdom
422.tv post production,building,55.85319737336425,-4.26892876625061,,united kingdom
clarence house  the prism,residential building apartment  condo,55.853002,-4.269048,,united kingdom
the co-op building,building,55.85311541941129,-4.268952245977265,glasgow,united kingdom
the co-operative funeralcare,funeral home,55.853376,-4.268807,,united kingdom
house of sher,,55.853386,-4.268796,,united kingdom
wallace street,road,55.852721611995825,-4.2675018310546875,glasgow,united kingdom
the kingston quay courtyard,garden,55.853055,-4.267303,,united kingdom
house of lads,residential building apartment  condo,55.853009437948124,-4.267868630682236,,united kingdom
nearox hq,gay bar,55.85277863611981,-4.267044269516593,glasgow,united kingdom
the house that jack built,home private,55.85624467479787,-4.272970174204185,glasgow,united kingdom
western saab,gas station  garage,55.852728,-4.26579,glasgow,united kingdom
kingston quay,home private,55.85624467479787,-4.272970174204185,glasgow,united kingdom
wood and ewing,home private,55.85624467479787,-4.272970174204185,glasgow,united kingdom
strands,salon  barbershop,55.85283668505925,-4.265844531791,,united kingdom
homes,brewery,55.853145599365234,-4.26689338684082,,united kingdom
the health suite,gym  fitness center,55.853131,-4.266762,glasgow,united kingdom
beer garden,beer garden,55.8528238677497,-4.265900263342669,,united kingdom
wyrm interactive studios ltd,arcade,55.852577209472656,-4.265804767608643,,united kingdom
kfc,fried chicken joint,55.85283668505925,-4.265844531791,,united kingdom
rickys  alexs flat,home private,55.85624467479787,-4.272970174204185,glasgow,united kingdom
m  s glasgow,donut shop,55.85283419579905,-4.265916369114942,,united kingdom
220 wallace street,home private,55.85624467479787,-4.272970174204185,glasgow,united kingdom
andy  kelvans flat...,home private,55.85624467479787,-4.272970174204185,glasgow,united kingdom
subway,salad place,55.85284869214801,-4.265969262775889,,united kingdom
zoes dungeon,home private,55.85624467479787,-4.272970174204185,glasgow,united kingdom
flatnet,home private,55.85624467479787,-4.272970174204185,,united kingdom
the manor,,55.853129,-4.266763,,united kingdom
tradeston,other great outdoors,55.85328770714334,-4.264798164367676,tradeston,united kingdom
cafe kase,indian restaurant,55.853338,-4.264509,,united kingdom
karahi palace,indian restaurant,55.85300940919855,-4.261328702192041,tradeston,united kingdom
the castle barfishermans bar,,55.85269,-4.260409,glasgow,united kingdom
the laurieston bar,bar,55.85324077968586,-4.259042416117828,glasgow,united kingdom
budget car hire,rental car location,55.8530661979785,-4.259373129165573,,united kingdom
kervan palace,turkish restaurant,55.853172302246094,-4.2589921951293945,,united kingdom
lord nelson,bar,55.85333529702235,-4.259582014212405,glasgow,united kingdom
glasgow orthodontics,,55.852996519659676,-4.259499194517649,,united kingdom
area 51,,55.85258383352209,-4.25962804794931,glasgow,united kingdom
the waterfront,bar,55.8533474273382,-4.258871758959645,,united kingdom
fuschia,salon  barbershop,55.85263,-4.25891,glasgow,united kingdom
cincinnati club,nightclub,55.852761,-4.25889,glasgow,united kingdom
tmnm office,,55.853325,-4.258813,glasgow,united kingdom
bridge street subway,subway,55.85271,-4.25786,,united kingdom
habib bank uk,bank,55.852955,-4.258543,glasgow,united kingdom
arc studios,music venue,55.853228,-4.258648,glasgow,united kingdom
avenu cafe,caf,55.852745856778405,-4.258563373096428,glasgow,united kingdom
the lunch box,,55.852576,-4.258334,glasgow,united kingdom
deaf connections,,55.852558,-4.256672,glasgow,united kingdom
make it glasgow,caf,55.852935,-4.25274,merchant city,united kingdom
glasgow islamic centre,mosque,55.853102554167975,-4.251276505497186,glasgow,united kingdom
albert bridge,bridge,55.85265416181143,-4.247331619262695,glasgow,united kingdom
glasgow world highland games,athletics  sports,55.8527,-4.2433,glasgow,united kingdom
world pipe band championships,music venue,55.852753,-4.241162,,united kingdom
sacrilege  glasgow green,art gallery,55.852884666758094,-4.240577924299882,,united kingdom
neon gecko,pet store,55.85327396,-4.24087441,,united kingdom
gowrie care,,55.853124260902405,-4.23747181892395,glasgow,united kingdom
desirable designer gear,clothing store,55.85324475661492,-4.236530800035639,,united kingdom
myhome,home private,55.857262422384466,-4.243544717739007,,united kingdom
thenew housing association,office,55.852731,-4.232353,glasgow,united kingdom
emerald isle,pub,55.853188584105034,-4.2310419205527205,glasgow,united kingdom
duke wynd,residential building apartment  condo,55.85269,-4.22997,,united kingdom
yellow bird cafe,fish  chips shop,55.853456329635776,-4.280848503112793,glasgow,united kingdom
rutland crescent,road,55.854034458340784,-4.2814600467681885,glasgow,united kingdom
euro asia,convenience store,55.85366657489587,-4.279684057630472,glasgow,united kingdom
buchannans,grocery store,55.853706,-4.279803,glasgow,united kingdom
gilbride pharmacy,drugstore  pharmacy,55.85360236816745,-4.2804595828056335,glasgow,united kingdom
tasty bite,indian restaurant,55.853714634357935,-4.2791968088010215,glasgow,united kingdom
la fiorentina,italian restaurant,55.85376948375199,-4.279147982597351,glasgow,united kingdom
paisley road toll,other great outdoors,55.85376948375199,-4.279046058654785,glasgow,united kingdom
grand ole opry,other nightlife,55.85385379404441,-4.278531074523926,glasgow,united kingdom
istanbul,turkish restaurant,55.853844,-4.279355,glasgow,united kingdom
the old toll bar,bar,55.853538513183594,-4.278981685638428,,united kingdom
q-wok,chinese restaurant,55.853749,-4.279235,glasgow,united kingdom
old toll cafe,caf,55.8536376953125,-4.279401779174805,,united kingdom
tesco express,grocery store,55.85361290700933,-4.277855157852173,glasgow,united kingdom
kinning park,neighborhood,55.853661084535794,-4.278273582458496,kinning park,united kingdom
merchants quay,bar,55.853729,-4.278435,glasgow,united kingdom
mr india,indian restaurant,55.853702,-4.277687,,united kingdom
the angel bar,bar,55.853666,-4.278321,glasgow,united kingdom
gills off sales,liquor store,55.85368604,-4.27823105,glasgow,united kingdom
re-elect nicola sturgeon campaign hq,,55.853633,-4.27803,glasgow,united kingdom
ibis budget,hotel,55.85392408803002,-4.275758781705742,,united kingdom
ben  jerrys odeon glasgow quay,ice cream shop,55.85369721764146,-4.275805950164795,glasgow,united kingdom
etap hotel,hotel,55.854047,-4.275433,glasgow,united kingdom
ebis budget hotel,hotel,55.8542725269856,-4.27470651734312,,united kingdom
hilti center glasgow,hardware store,55.853532798305444,-4.2746444524242415,glasgow,united kingdom
crocket the ironmonger,hardware store,55.85367202758789,-4.27362060546875,falkirk,united kingdom
harry ramsdens,fast food restaurant,55.85356472942313,-4.272093772888184,glasgow,united kingdom
firstglasgow no 9,bus line,55.85399938,-4.27224186,,united kingdom
number 9 bus to paisley,moving target,55.853871,-4.270656,,united kingdom
glow carwash,car wash,55.854070591099266,-4.2713212966918945,glasgow,united kingdom
casa de la dave  jimjams,home private,55.85624467479787,-4.272970174204185,glasgow,united kingdom
co-op building,home private,55.85624467479787,-4.272970174204185,glasgow,united kingdom
dougans den,home private,55.85624467479787,-4.272970174204185,,united kingdom
sandys,home private,55.85624467479787,-4.272970174204185,glasgow,united kingdom
95 morrison street,home private,55.85624467479787,-4.272970174204185,,united kingdom
fortress of solitude,home private,55.85624467479787,-4.272970174204185,,united kingdom
my flat,home private,55.85624467479787,-4.272970174204185,glasgow,united kingdom
the bone palace,residential building apartment  condo,55.853646,-4.269022,glasgow,united kingdom
53 morrison street,home private,55.85624467479787,-4.272970174204185,glasgow,united kingdom
the flat,home private,55.85624467479787,-4.272970174204185,glasgow,united kingdom
mirch masala and grill,indian restaurant,55.85377825045755,-4.266082487057471,glasgow,united kingdom
taxi,,55.85392930092564,-4.266530800581632,,united kingdom
siobhan fabi  adams flat,home private,55.85624467479787,-4.272970174204185,glasgow,united kingdom
lexus glasgow,automotive shop,55.853498,-4.265661,glasgow,united kingdom
bonnypack,miscellaneous shop,55.85369721764146,-4.264776706695557,glasgow,united kingdom
karim fish n chips,fish  chips shop,55.854011618971896,-4.264610077940359,,united kingdom
the village,indian restaurant,55.85339309628686,-4.2641061544418335,,united kingdom
village curry house,,55.85344,-4.264168,glasgow,united kingdom
grain store studios,building,55.853737,-4.263547,,united kingdom
a.b.s wholesale,miscellaneous shop,55.854227,-4.264042,glasgow,united kingdom
river palace banqueting hall,event space,55.85396,-4.262903,glasgow,united kingdom
hamish allan centre,medical center,55.853404,-4.263412,glasgow,united kingdom
glasvegas cafe glasgow,caf,55.85394980211778,-4.262151326521173,,united kingdom
boulevard self drive,automotive shop,55.85404413718546,-4.260172558187541,,united kingdom
priceless computing south,electronics store,55.853456329635776,-4.260077476501465,glasgow,united kingdom
rythm base,music store,55.854193,-4.259882,,united kingdom
firstglasgow no 56,bus line,55.85358,-4.259746,glasgow,united kingdom
nur,middle eastern restaurant,55.85388419492139,-4.258493164220902,glasgow,united kingdom
casa da hay,home private,55.85675448091222,-4.258256053280727,,united kingdom
spar,mall,55.85388,-4.257977,glasgow,united kingdom
the sou western,bar,55.853644,-4.258594,,united kingdom
78 kingarth street,residential building apartment  condo,55.85411356725146,-4.257860292397661,,united kingdom
cumbrae house,office,55.854011,-4.2581,,united kingdom
ruffs home,home private,55.85675448091222,-4.258256053280727,,united kingdom
house of the callum,home private,55.85675448091222,-4.258256053280727,glasgow,united kingdom
oxford court,home private,55.85675448091222,-4.258256053280727,,united kingdom
enterprise rent-a-car,rental car location,55.853659,-4.258016,,united kingdom
nicolas flat,home private,55.85675448091222,-4.258256053280727,glasgow,united kingdom
carlton studios,music venue,55.85394863348088,-4.255381772614009,glasgow,united kingdom
glasgow sheriff court,building,55.85355063502343,-4.254178159061083,,united kingdom
courtroom cafe,caf,55.853479,-4.254305,,united kingdom
glasgow district court,courthouse,55.853487,-4.253075,glasgow,united kingdom
river clyde,river,55.85387788266578,-4.251837730407715,glasgow,united kingdom
joops flat,home private,55.85675448091222,-4.258256053280727,glasgow,united kingdom
victoria bridge,bridge,55.853685173276645,-4.2513227462768555,glasgow,united kingdom
the mortuarty,police station,55.854118,-4.250484277777778,glasgow,united kingdom
high court of justiciary,courthouse,55.854232,-4.247163,,united kingdom
high court,courthouse,55.85421512179722,-4.2469024658203125,glasgow,united kingdom
sorcha dallas,art gallery,55.854216,-4.247083,glasgow,united kingdom
archangel tattoo,tattoo parlor,55.854139,-4.247144,glasgow,united kingdom
the old shipbank vaults,pub,55.85393222208718,-4.245770396675925,glasgow,united kingdom
mclennan arch,monument  landmark,55.85346054,-4.24588841,glasgow,united kingdom
home sweet home,home private,55.857262422384466,-4.243544717739007,,united kingdom
balitobay,,55.85388,-4.24562,,united kingdom
the whistlin kirk,pub,55.854209,-4.245558,glasgow,united kingdom
chez gibson,home private,55.857262422384466,-4.243544717739007,,united kingdom
mumfords gate,park,55.853839,-4.244683,,united kingdom
homes for the future,building,55.85345640877273,-4.243001833507383,glasgow,united kingdom
home,home private,55.857262422384466,-4.243544717739007,,united kingdom
foggy dew,bar,55.854229,-4.238494,,united kingdom
bus stop 60901487,bus line,55.85375694509009,-4.2371105715164346,,united kingdom
stefanos,caf,55.853791,-4.237332,,united kingdom
no.4 blackfriars road,home private,55.857262422384466,-4.243544717739007,glasgow,united kingdom
my home,home private,55.857262422384466,-4.243544717739007,glasgow,united kingdom
grans house,home private,55.85776850024469,-4.228836169869985,,united kingdom
grans,home private,55.85776850024469,-4.228836169869985,glasgow,united kingdom
jens bit,home private,55.85776850024469,-4.228836169869985,glasgow,united kingdom
epilepsy scotland,,55.85432,-4.284215,glasgow,united kingdom
topstaff,office,55.854414,-4.282464,,united kingdom
govan road,road,55.85508229469618,-4.2826080322265625,glasgow,united kingdom
pickwell palace ,home private,55.85573300301182,-4.287687078216173,glasgow,united kingdom
wattysville,home private,55.85573300301182,-4.287687078216173,glasgow,united kingdom
rutland place,road,55.854713,-4.282517,glasgow,united kingdom
the bear cave,home private,55.85573300301182,-4.287687078216173,glasgow,united kingdom
tommys hoose,home private,55.85573300301182,-4.287687078216173,glasgow,united kingdom
rutland surgery,doctors office,55.854432387164586,-4.280378119779554,kinning park,united kingdom
a.s.neills wholesale,professional  other places,55.854433,-4.279583,glasgow,united kingdom
odeon,movie theater,55.854600534363676,-4.27617073059082,glasgow,united kingdom
nandos,portuguese restaurant,55.8551244484411,-4.275763034820557,glasgow,united kingdom
amf bowling,bowling alley,55.85449213746572,-4.275054931640625,glasgow,united kingdom
alea,casino,55.85493776722357,-4.275140762329102,glasgow,united kingdom
ashoka,indian restaurant,55.85504472255707,-4.275765,,united kingdom
papa tonys,italian restaurant,55.8549624182451,-4.275332506135047,,united kingdom
panda,chinese restaurant,55.85507877786603,-4.275898192345114,glasgow,united kingdom
costa coffee,coffee shop,55.855013,-4.275633,glasgow,united kingdom
chiquito,mexican restaurant,55.85507025076066,-4.27443265914917,glasgow,united kingdom
burger king,fast food restaurant,55.8543596519576,-4.273853302001953,glasgow,united kingdom
springfield quay,general entertainment,55.85467279879433,-4.273316860198975,glasgow,united kingdom
springfield quay harvester,gastropub,55.85509554302094,-4.273155927658081,glasgow,united kingdom
mecca bingo glasow quay,general entertainment,55.854570314287756,-4.273017842562527,glasgow,united kingdom
la cherie - house of beautyp,salon  barbershop,55.85516639033687,-4.272749780723188,glasgow,united kingdom
harper memorial baptist church,church,55.85518906942803,-4.273194162632394,,united kingdom
frankie  bennys,american restaurant,55.85493776722357,-4.271664619445801,glasgow,united kingdom
mum n dads,home private,55.85624467479787,-4.272970174204185,glasgow,united kingdom
kieran and jamies manpad,home private,55.85624467479787,-4.272970174204185,glasgow,united kingdom
hameeeee ,home private,55.85675448091222,-4.258256053280727,,united kingdom
rbs cadogan street,office,55.8548623,-4.2649155,glasgow,united kingdom
home,home private,55.85624467479787,-4.272970174204185,glasgow,united kingdom
city mechanics,gas station  garage,55.854393983366734,-4.261463035789676,glasgow,united kingdom
remnant kings,furniture  home store,55.854730876557795,-4.260405521505934,,united kingdom
car care centre,automotive shop,55.85495116476723,-4.260426594532478,glasgow,united kingdom
crossfit glasgow,gym,55.854398006058766,-4.2598493304783345,glasgow,united kingdom
babylon cafe,restaurant,55.8547886282249,-4.258892863652794,glasgow,united kingdom
little-persia persian  oriental rugs,furniture  home store,55.85452826979864,-4.2597126960754395,glasgow,united kingdom
spice garden,indian restaurant,55.85492045469029,-4.259566770094973,,united kingdom
babylon supermarket,grocery store,55.85449892171224,-4.259850974862017,,united kingdom
yokoso,japanese restaurant,55.854324,-4.259474,,united kingdom
rhythm base,music store,55.85448779187466,-4.259817752584356,,united kingdom
love-rugs,furniture  home store,55.85456440209796,-4.259755611419678,glasgow,united kingdom
carlton place,road,55.85495547893961,-4.257705335451143,,united kingdom
my nest,home private,55.85675448091222,-4.258256053280727,glasgow,united kingdom
the auctioneer,bar,55.854801177978516,-4.25670862197876,,united kingdom
auto city,car dealership,55.85467428676308,-4.256943902751272,,united kingdom
kirsty and jennas flat,home private,55.85675448091222,-4.258256053280727,glasgow,united kingdom
1530 bus to edinburgh,,55.854549,-4.25708,glasgow,united kingdom
south portland st suspension bridge,bridge,55.854973899142124,-4.255635738372803,glasgow,united kingdom
the prince  princess of wales hospice,office,55.85437711191122,-4.25559454941968,glasgow,united kingdom
29 cadogan street glasgow,building,55.854646,-4.2546439,,united kingdom
epic boating flat,home private,55.85675448091222,-4.258256053280727,glasgow,united kingdom
the brazen head,sports bar,55.855148816860385,-4.2518074814762965,,united kingdom
windsorflat,home private,55.85675448091222,-4.258256053280727,,united kingdom
westering winds,bar,55.8543192,-4.2511688,,united kingdom
metropole lane,road,55.855190689947854,-4.251151084899902,glasgow,united kingdom
holiday inn express,hotel,55.85488959127993,-4.250550270080566,glasgow,united kingdom
clutha bar,bar,55.854426,-4.25017,glasgow,united kingdom
6 bus,moving target,55.855016,-4.250147,,united kingdom
the briggait,building,55.854499,-4.249811,glasgow,united kingdom
present people,gift shop,55.854939056087886,-4.250225828312574,,united kingdom
shutter bug,design studio,55.8551115,-4.249814433333333,,united kingdom
first bus - 21,bus line,55.85496930373913,-4.250295668624379,glasgow,united kingdom
spirit aid,,55.8551,-4.250104,glasgow,united kingdom
carrick court,home private,55.857262422384466,-4.243544717739007,glasgow,united kingdom
the city merchant 217 sauchiehall,,55.854951,-4.249876,,united kingdom
dear green coffee roasters,factory,55.85482937126635,-4.2494988441467285,glasgow,united kingdom
~ gym,gym,55.85505108017844,-4.249183993306692,,united kingdom
the gala gate,bar,55.8546694,-4.2483638,,united kingdom
beauty kitchen,spa  massage,55.854763,-4.247412,,united kingdom
sham gate,butcher,55.85502714789399,-4.248197134437632,glasgow,united kingdom
euro car parks,parking,55.854527,-4.24686,glasgow,united kingdom
angies party flat,home private,55.857262422384466,-4.243544717739007,,united kingdom
st margarets place,road,55.854678,-4.246654,glasgow,united kingdom
mart street,road,55.854462,-4.247022,glasgow,united kingdom
billy bilsland cycles,bike shop,55.8544228,-4.2458988,glasgow,united kingdom
saltmarket,,55.85496425628662,-4.245566725730896,glasgow,united kingdom
rock and roll tattoo,building,55.854620163238614,-4.245112219997332,,united kingdom
scullion criminal defence office,financial or legal service,55.85493169107657,-4.245075337829537,glasgow,united kingdom
sams hairdressers,salon  barbershop,55.85452,-4.245794,glasgow,united kingdom
java the hut,coffee shop,55.85508229469618,-4.245593547821045,glasgow,united kingdom
glsgw hm,home private,55.857262422384466,-4.243544717739007,,united kingdom
ladbrokes,sporting goods shop,55.85512470367583,-4.2442791030483376,glasgow,united kingdom
turnbull street,road,55.854793239213414,-4.2440056800842285,glasgow,united kingdom
cafe source,restaurant,55.85494378921234,-4.243297576904297,glasgow,united kingdom
st andrews square,plaza,55.85469688690801,-4.242589473724365,glasgow,united kingdom
saint andrews square,home private,55.857262422384466,-4.243544717739007,glasgow,united kingdom
st andrews in the square,event space,55.85493776722357,-4.242610931396484,glasgow,united kingdom
dr nics pad,home private,55.857262422384466,-4.243544717739007,,united kingdom
the fallen angels club at st. andrews in the square,,55.8545952,-4.2434269,glasgow uk,united kingdom
bernards gaff,home private,55.857262422384466,-4.243544717739007,,united kingdom
the spirit,bar,55.854794,-4.241867,glasgow,united kingdom
charlotte st 52,residential building apartment  condo,55.8544675630296,-4.2403795314861785,glasgow,united kingdom
caf mimis,caf,55.85458849027882,-4.239499568939209,glasgow,united kingdom
glickmans confectionery,candy store,55.85463967761362,-4.239759743213654,glasgow,united kingdom
international mobile phone centre,,55.854467,-4.239688,glasgow,united kingdom
lynchs,bar,55.854642391204834,-4.238657355308533,glasgow,united kingdom
newcastle academy,,55.8550898,-4.2379496,newcastle,united kingdom
the barras market,flea market,55.854972938132924,-4.237579065970495,glasgow,united kingdom
barras art and design baad,general entertainment,55.854582468235016,-4.237182140350342,glasgow,united kingdom
the barras art centre,art gallery,55.854555219996904,-4.237043040863597,,united kingdom
22 23 gibson street,home private,55.857262422384466,-4.243544717739007,,united kingdom
rose  grants,caf,55.854774,-4.236607,glasgow,united kingdom
bills tool store,hardware store,55.854522,-4.235644,,united kingdom
the pipe factory,art gallery,55.854691,-4.235728,,united kingdom
8 bain street g40 2 al,home private,55.85776850024469,-4.228836169869985,,united kingdom
bain street,road,55.85499798706916,-4.235100746154785,glasgow,united kingdom
g1 5dn,home private,55.85776850024469,-4.228836169869985,glasgow,united kingdom
the princess suite,roof deck,55.85538864135742,-4.282544136047363,,united kingdom
harper memorial baptist church,church,55.85520553588867,-4.282132148742676,,united kingdom
mavisbank gardens,residential building apartment  condo,55.85522682163123,-4.279603958129883,glasgow,united kingdom
martins,home private,55.85624467479787,-4.272970174204185,,united kingdom
m8 kingston bridge,bridge,55.855740752375816,-4.270118760943595,glasgow,united kingdom
glasgow city free church,church,55.855996049851306,-4.2701737759740395,glasgow,united kingdom
riverview drive,residential building apartment  condo,55.855201,-4.26875,,united kingdom
tradeston-broomielaw bridge squiggly,bridge,55.856081928331,-4.263725280761719,glasgow,united kingdom
peek a view,miscellaneous shop,55.8557988,-4.2627071,,united kingdom
glasgow river bus,boat or ferry,55.85594560986075,-4.2601800143826285,glasgow,united kingdom
george v bridge,bridge,55.85573266167069,-4.259777069091797,glasgow,united kingdom
glasgow bridge,bridge,55.85538098310277,-4.257802963256836,glasgow,united kingdom
vantage building,residential building apartment  condo,55.855848,-4.257747133333333,glasgow,united kingdom
poundland,miscellaneous shop,55.855472564697266,-4.255707740783691,glasgow,united kingdom
st enoch worling,mall,55.85599272833418,-4.256122225125994,glasgow,united kingdom
urban central studios,general entertainment,55.855898,-4.256049,glasgow,united kingdom
charlie browns,breakfast spot,55.85522,-4.256253,glasgow,united kingdom
rainbow room academy,salon  barbershop,55.855833855868525,-4.255049405914987,,united kingdom
club v,gay bar,55.855744,-4.254909,glasgow,united kingdom
custom house quay gardens,trail,55.855597810699365,-4.255264408635115,,united kingdom
